SNo,Date,Province/State,Country/Region,Time,Confirmed,Deaths,Recovered
476,01/31/2020,Illinois,US,23:59,11,0,0
477,01/31/2020,California,US,23:59,86,0,0
478,01/31/2020,,Vietnam,23:59,94,0,0
479,01/31/2020,Ontario,Canada,23:59,25,0,0
480,01/31/2020,Queensland,Australia,23:59,21,0,0
481,01/31/2020,,Italy,23:59,53,0,0
482,01/31/2020,,UK,23:59,61,0,0
483,01/31/2020,,Russia,23:59,27,0,0
484,01/31/2020,Washington,US,23:59,24,0,0
485,01/31/2020,Arizona,US,23:59,46,0,0
486,01/31/2020,,Nepal,23:59,24,0,0
487,01/31/2020,British Columbia,Canada,23:59,88,0,0
488,01/31/2020,,Cambodia,23:59,29,0,0
489,01/31/2020,,Sri Lanka,23:59,76,0,0
490,01/31/2020,,Finland,23:59,5,0,0
491,01/31/2020,,Philippines,23:59,56,0,0
492,01/31/2020,,India,23:59,20,0,0
493,01/31/2020,,Sweden,23:59,99,0,0
494,02-01-2020,Hubei,Mainland China,11:53:00,514,249,168
495,02-01-2020,Zhejiang,Mainland China,10:53:00,119,0,21
496,02-01-2020,Guangdong,Mainland China,14:23:00,25,0,14
497,02-01-2020,Henan,Mainland China,01:52:00,57,2,3
498,02-01-2020,Hunan,Mainland China,11:03:00,50,0,8
499,02-01-2020,Anhui,Mainland China,13:33:00,73,0,5
500,02-01-2020,Jiangxi,Mainland China,01:52:00,11,0,9
501,02-01-2020,Chongqing,Mainland China,08:43:00,12,1,3
502,02-01-2020,Sichuan,Mainland China,01:52:00,65,1,3
503,02-01-2020,Shandong,Mainland China,07:51:00,8,0,3
504,02-01-2020,Jiangsu,Mainland China,14:03:00,62,0,6
505,02-01-2020,Shanghai,Mainland China,06:05:00,13,1,10
506,02-01-2020,Beijing,Mainland China,09:17:00,43,1,9
507,02-01-2020,Fujian,Mainland China,05:37:00,78,0,0
508,02-01-2020,Shaanxi,Mainland China,05:37:00,50,0,0
509,02-01-2020,Guangxi,Mainland China,01:52:00,97,0,2
510,02-01-2020,Hebei,Mainland China,01:52:00,19,1,0
511,02-01-2020,Yunnan,Mainland China,15:53:00,93,0,2
512,02-01-2020,Heilongjiang,Mainland China,10:33:00,34,2,2
513,02-01-2020,Liaoning,Mainland China,15:23:00,89,0,1
514,02-01-2020,Hainan,Mainland China,08:43:00,96,1,1
515,02-01-2020,Shanxi,Mainland China,01:52:00,2,0,1
516,02-01-2020,Tianjin,Mainland China,15:43:00,41,0,0
517,02-01-2020,Gansu,Mainland China,15:43:00,16,0,0
518,02-01-2020,Guizhou,Mainland China,15:20,70,0,2
519,02-01-2020,Ningxia,Mainland China,02:13:00,59,0,0
520,02-01-2020,Inner Mongolia,Mainland China,05:37:00,92,0,1
521,02-01-2020,,Japan,18:53:00,99,0,1
522,02-01-2020,,Thailand,10:37,15,0,5
523,02-01-2020,Xinjiang,Mainland China,05:37:00,85,0,0
524,02-01-2020,Jilin,Mainland China,01:52:00,19,0,1
525,02-01-2020,,Singapore,05:37:00,70,0,0
526,02-01-2020,Hong Kong,Hong Kong,05:37:00,46,0,0
527,02-01-2020,,South Korea,10:43:00,26,0,0
528,02-01-2020,Taiwan,Taiwan,15:20,41,0,0
529,02-01-2020,Qinghai,Mainland China,05:37:00,52,0,0
530,02-01-2020,,Malaysia,08:15,30,0,0
531,02-01-2020,,Germany,18:33:00,59,0,0
532,02-01-2020,Macau,Macau,08:15,82,0,0
533,02-01-2020,,France,01:52:00,86,0,0
534,02-01-2020,,Vietnam,07:38:00,66,0,1
535,02-01-2020,New South Wales,Australia,18:12:00,49,0,2
536,02-01-2020,Victoria,Australia,18:12:00,22,0,0
537,02-01-2020,,United Arab Emirates,08:15,47,0,0
538,02-01-2020,Queensland,Australia,18:12:00,87,0,0
539,02-01-2020,Ontario,Canada,18:12:00,24,0,0
540,02-01-2020,,Italy,08:15,67,0,0
541,02-01-2020,,Russia,16:13,81,0,0
542,02-01-2020,,UK,01:52:00,6,0,0
543,02-01-2020,"Chicago, IL",US,19:43:00,97,0,0
544,02-01-2020,South Australia,Australia,18:12:00,44,0,0
545,02-01-2020,,Cambodia,08:15,88,0,0
546,02-01-2020,British Columbia,Canada,18:12:00,9,0,0
547,02-01-2020,,Finland,08:15,82,0,0
548,02-01-2020,,India,08:15,40,0,0
549,02-01-2020,Tibet,Mainland China,01:52:00,44,0,0
550,02-01-2020,,Nepal,08:15,8,0,0
551,02-01-2020,,Philippines,17:43:00,5,0,0
552,02-01-2020,,Spain,02:13:00,71,0,0
553,02-01-2020,,Sri Lanka,08:15,42,0,0
554,02-01-2020,,Sweden,02:13:00,27,0,0
555,02-01-2020,"Boston, MA",US,19:43:00,61,0,0
556,02-01-2020,"Los Angeles, CA",US,19:53:00,26,0,0
557,02-01-2020,"Orange, CA",US,19:53:00,88,0,0
558,02-01-2020,"Santa Clara, CA",US,19:53:00,24,0,0
559,02-01-2020,"Seattle, WA",US,19:43:00,17,0,0
560,02-01-2020,"Tempe, AZ",US,19:43:00,50,0,0
561,02-02-2020,Hubei,Mainland China,,663,350,295
562,02-02-2020,Zhejiang,Mainland China,,84,0,32
563,02-02-2020,Guangdong,Mainland China,,105,0,15
564,02-02-2020,Henan,Mainland China,,34,2,10
565,02-02-2020,Hunan,Mainland China,,108,0,16
566,02-02-2020,Anhui,Mainland China,,61,0,7
567,02-02-2020,Jiangxi,Mainland China,,107,0,12
568,02-02-2020,Chongqing,Mainland China,,60,2,7
569,02-02-2020,Jiangsu,Mainland China,,55,0,7
570,02-02-2020,Sichuan,Mainland China,,20,1,11
571,02-02-2020,Shandong,Mainland China,,29,0,6
572,02-02-2020,Beijing,Mainland China,,67,1,9
573,02-02-2020,Shanghai,Mainland China,,49,1,10
574,02-02-2020,Fujian,Mainland China,,2,0,0
575,02-02-2020,Shaanxi,Mainland China,,52,0,0
576,02-02-2020,Guangxi,Mainland China,,48,0,2
577,02-02-2020,Yunnan,Mainland China,,63,0,3
578,02-02-2020,Hebei,Mainland China,,33,1,3
579,02-02-2020,Heilongjiang,Mainland China,,59,2,2
580,02-02-2020,Liaoning,Mainland China,,46,0,1
581,02-02-2020,Shanxi,Mainland China,,37,0,3
582,02-02-2020,Hainan,Mainland China,,16,1,4
583,02-02-2020,Gansu,Mainland China,,97,0,3
584,02-02-2020,Tianjin,Mainland China,,55,0,1
585,02-02-2020,Guizhou,Mainland China,,80,0,2
586,02-02-2020,Ningxia,Mainland China,,38,0,0
587,02-02-2020,Inner Mongolia,Mainland China,,80,0,1
588,02-02-2020,Jilin,Mainland China,,75,0,1
589,02-02-2020,Xinjiang,Mainland China,,25,0,0
590,02-02-2020,,Japan,,29,0,1
591,02-02-2020,,Thailand,,7,0,5
592,02-02-2020,,Singapore,,92,0,0
593,02-02-2020,Hong Kong,Hong Kong,,42,0,0
594,02-02-2020,,South Korea,,94,0,0
595,02-02-2020,Qinghai,Mainland China,,42,0,0
596,02-02-2020,,Germany,,33,0,0
597,02-02-2020,Taiwan,Taiwan,,83,0,0
598,02-02-2020,Macau,Macau,,95,0,0
599,02-02-2020,,Malaysia,,4,0,0
600,02-02-2020,,France,,9,0,0
601,02-02-2020,,Vietnam,,23,0,1
602,02-02-2020,,United Arab Emirates,,41,0,0
603,02-02-2020,New South Wales,Australia,,28,0,2
604,02-02-2020,Victoria,Australia,,81,0,0
605,02-02-2020,Ontario,Canada,,27,0,0
606,02-02-2020,Queensland,Australia,,40,0,0
607,02-02-2020,South Australia,Australia,,47,0,0
608,02-02-2020,,India,,21,0,0
609,02-02-2020,,Italy,,9,0,0
610,02-02-2020,,Philippines,,29,1,0
611,02-02-2020,,Russia,,4,0,0
612,02-02-2020,,UK,,67,0,0
613,02-02-2020,"Chicago, IL",US,,72,0,0
614,02-02-2020,,Cambodia,,1,0,0
615,02-02-2020,British Columbia,Canada,,20,0,0
616,02-02-2020,,Finland,,27,0,0
617,02-02-2020,Tibet,Mainland China,,40,0,0
618,02-02-2020,,Nepal,,50,0,0
619,02-02-2020,,Spain,,30,0,0
620,02-02-2020,,Sri Lanka,,25,0,0
621,02-02-2020,,Sweden,,7,0,0
622,02-02-2020,"Boston, MA",US,,46,0,0
623,02-02-2020,"Los Angeles, CA",US,,45,0,0
624,02-02-2020,"Orange, CA",US,,48,0,0
625,02-02-2020,"Santa Clara, CA",US,,98,0,0
626,02-02-2020,"Seattle, WA",US,,2,0,0
627,02-02-2020,"Tempe, AZ",US,,81,0,0
628,02-03-2020,Hubei,Mainland China,,812,414,386
629,02-03-2020,Guangdong,Mainland China,,46,0,21
630,02-03-2020,Zhejiang,Mainland China,,119,0,43
631,02-03-2020,Henan,Mainland China,,79,2,16
632,02-03-2020,Hunan,Mainland China,,73,0,22
633,02-03-2020,Anhui,Mainland China,,98,0,14
634,02-03-2020,Jiangxi,Mainland China,,88,0,18
635,02-03-2020,Chongqing,Mainland China,,19,2,9
636,02-03-2020,Jiangsu,Mainland China,,40,0,8
637,02-03-2020,Shandong,Mainland China,,76,0,7
638,02-03-2020,Sichuan,Mainland China,,60,1,14
639,02-03-2020,Beijing,Mainland China,,20,1,12
640,02-03-2020,Shanghai,Mainland China,,109,1,10
641,02-03-2020,Fujian,Mainland China,,50,0,1
642,02-03-2020,Shaanxi,Mainland China,,43,0,0
643,02-03-2020,Guangxi,Mainland China,,50,0,7
644,02-03-2020,Heilongjiang,Mainland China,,43,2,2
645,02-03-2020,Yunnan,Mainland China,,38,0,5
646,02-03-2020,Hebei,Mainland China,,53,1,3
647,02-03-2020,Liaoning,Mainland China,,62,0,1
648,02-03-2020,Shanxi,Mainland China,,17,0,2
649,02-03-2020,Hainan,Mainland China,,59,1,4
650,02-03-2020,Tianjin,Mainland China,,61,0,1
651,02-03-2020,Gansu,Mainland China,,79,0,3
652,02-03-2020,Guizhou,Mainland China,,83,0,2
653,02-03-2020,Inner Mongolia,Mainland China,,88,0,1
654,02-03-2020,Jilin,Mainland China,,81,0,1
655,02-03-2020,Ningxia,Mainland China,,36,0,1
656,02-03-2020,Xinjiang,Mainland China,,99,0,0
657,02-03-2020,,Japan,,94,0,1
658,02-03-2020,,Thailand,,67,0,5
659,02-03-2020,,Singapore,,98,0,0
660,02-03-2020,Hong Kong,Hong Kong,,36,0,0
661,02-03-2020,,South Korea,,58,0,0
662,02-03-2020,Qinghai,Mainland China,,88,0,0
663,02-03-2020,,Germany,,5,0,0
664,02-03-2020,Taiwan,Taiwan,,93,0,0
665,02-03-2020,Macau,Macau,,62,0,0
666,02-03-2020,,Malaysia,,5,0,0
667,02-03-2020,,Vietnam,,20,0,1
668,02-03-2020,,France,,98,0,0
669,02-03-2020,,United Arab Emirates,,0,0,0
670,02-03-2020,New South Wales,Australia,,24,0,2
671,02-03-2020,Victoria,Australia,,19,0,0
672,02-03-2020,Ontario,Canada,,5,0,0
673,02-03-2020,,India,,59,0,0
674,02-03-2020,Queensland,Australia,,98,0,0
675,02-03-2020,South Australia,Australia,,96,0,0
676,02-03-2020,,Italy,,10,0,0
677,02-03-2020,,Philippines,,25,1,0
678,02-03-2020,,Russia,,6,0,0
679,02-03-2020,,UK,,73,0,0
680,02-03-2020,"Chicago, IL",US,,26,0,0
681,02-03-2020,"San Benito, CA",US,,13,0,0
682,02-03-2020,"Santa Clara, CA",US,,58,0,0
683,02-03-2020,,Cambodia,,79,0,0
684,02-03-2020,British Columbia,Canada,,34,0,0
685,02-03-2020,,Finland,,38,0,0
686,02-03-2020,Tibet,Mainland China,,8,0,0
687,02-03-2020,,Nepal,,73,0,0
688,02-03-2020,,Spain,,24,0,0
689,02-03-2020,,Sri Lanka,,37,0,0
690,02-03-2020,,Sweden,,41,0,0
691,02-03-2020,"Boston, MA",US,,52,0,0
692,02-03-2020,"Los Angeles, CA",US,,32,0,0
693,02-03-2020,"Orange, CA",US,,54,0,0
694,02-03-2020,"Seattle, WA",US,,26,0,0
695,02-03-2020,"Tempe, AZ",US,,46,0,0
696,02-04-2020,Hubei,Mainland China,,1030,479,522
697,02-04-2020,Zhejiang,Mainland China,,113,0,62
698,02-04-2020,Guangdong,Mainland China,,109,0,30
699,02-04-2020,Henan,Mainland China,,113,2,27
700,02-04-2020,Hunan,Mainland China,,102,0,31
701,02-04-2020,Anhui,Mainland China,,97,0,20
702,02-04-2020,Jiangxi,Mainland China,,72,0,20
703,02-04-2020,Chongqing,Mainland China,,88,2,9
704,02-04-2020,Jiangsu,Mainland China,,94,0,12
705,02-04-2020,Sichuan,Mainland China,,83,1,14
706,02-04-2020,Shandong,Mainland China,,64,0,11
707,02-04-2020,Beijing,Mainland China,,47,1,23
708,02-04-2020,Shanghai,Mainland China,,19,1,12
709,02-04-2020,Fujian,Mainland China,,12,0,3
710,02-04-2020,Heilongjiang,Mainland China,,83,2,4
711,02-04-2020,Shaanxi,Mainland China,,30,0,2
712,02-04-2020,Guangxi,Mainland China,,36,0,10
713,02-04-2020,Hebei,Mainland China,,87,1,4
714,02-04-2020,Yunnan,Mainland China,,60,0,5
715,02-04-2020,Liaoning,Mainland China,,32,0,2
716,02-04-2020,Shanxi,Mainland China,,48,0,4
717,02-04-2020,Hainan,Mainland China,,68,1,5
718,02-04-2020,Tianjin,Mainland China,,46,0,2
719,02-04-2020,Guizhou,Mainland China,,80,0,2
720,02-04-2020,Gansu,Mainland China,,65,0,4
721,02-04-2020,Jilin,Mainland China,,23,0,1
722,02-04-2020,Inner Mongolia,Mainland China,,97,0,1
723,02-04-2020,Ningxia,Mainland China,,82,0,1
724,02-04-2020,Xinjiang,Mainland China,,38,0,0
725,02-04-2020,,Thailand,,93,0,5
726,02-04-2020,,Singapore,,61,0,0
727,02-04-2020,,Japan,,77,0,1
728,02-04-2020,Hong Kong,Hong Kong,,62,1,0
729,02-04-2020,,South Korea,,11,0,0
730,02-04-2020,Qinghai,Mainland China,,60,0,0
731,02-04-2020,,Germany,,1,0,0
732,02-04-2020,Taiwan,Taiwan,,81,0,0
733,02-04-2020,Macau,Macau,,15,0,0
734,02-04-2020,,Malaysia,,93,0,0
735,02-04-2020,,Vietnam,,93,0,1
736,02-04-2020,,France,,69,0,0
737,02-04-2020,,United Arab Emirates,,70,0,0
738,02-04-2020,New South Wales,Australia,,19,0,2
739,02-04-2020,Victoria,Australia,,26,0,0
740,02-04-2020,Queensland,Australia,,53,0,0
741,02-04-2020,,India,,22,0,0
742,02-04-2020,South Australia,Australia,,28,0,0
743,02-04-2020,"Toronto, ON",Canada,,14,0,0
744,02-04-2020,,Italy,,48,0,0
745,02-04-2020,,Philippines,,70,1,0
746,02-04-2020,,Russia,,35,0,0
747,02-04-2020,,UK,,41,0,0
748,02-04-2020,"Chicago, IL",US,,3,0,0
749,02-04-2020,"San Benito, CA",US,,5,0,0
750,02-04-2020,"Santa Clara, CA",US,,92,0,0
751,02-04-2020,,Belgium,,71,0,0
752,02-04-2020,,Cambodia,,40,0,0
753,02-04-2020,British Columbia,Canada,,4,0,0
754,02-04-2020,"London, ON",Canada,,30,0,0
755,02-04-2020,,Finland,,26,0,0
756,02-04-2020,Tibet,Mainland China,,2,0,0
757,02-04-2020,,Nepal,,87,0,0
758,02-04-2020,,Spain,,75,0,0
759,02-04-2020,,Sri Lanka,,58,0,0
760,02-04-2020,,Sweden,,28,0,0
761,02-04-2020,"Boston, MA",US,,33,0,0
762,02-04-2020,"Los Angeles, CA",US,,77,0,0
763,02-04-2020,"Orange, CA",US,,41,0,0
764,02-04-2020,"Seattle, WA",US,,64,0,0
765,02-04-2020,"Tempe, AZ",US,,64,0,0
766,02-05-2020,Hubei,Mainland China,,1281,549,633
767,02-05-2020,Guangdong,Mainland China,,84,0,49
768,02-05-2020,Zhejiang,Mainland China,,139,0,78
769,02-05-2020,Henan,Mainland China,,108,2,47
770,02-05-2020,Hunan,Mainland China,,129,0,54
771,02-05-2020,Jiangxi,Mainland China,,101,0,27
772,02-05-2020,Anhui,Mainland China,,61,0,23
773,02-05-2020,Chongqing,Mainland China,,49,2,15
774,02-05-2020,Jiangsu,Mainland China,,24,0,23
775,02-05-2020,Shandong,Mainland China,,96,0,15
776,02-05-2020,Sichuan,Mainland China,,70,1,24
777,02-05-2020,Beijing,Mainland China,,105,1,24
778,02-05-2020,Shanghai,Mainland China,,103,1,15
779,02-05-2020,Fujian,Mainland China,,12,0,11
780,02-05-2020,Heilongjiang,Mainland China,,29,2,7
781,02-05-2020,Shaanxi,Mainland China,,63,0,6
782,02-05-2020,Guangxi,Mainland China,,81,0,13
783,02-05-2020,Hebei,Mainland China,,57,1,6
784,02-05-2020,Yunnan,Mainland China,,76,0,5
785,02-05-2020,Hainan,Mainland China,,16,1,5
786,02-05-2020,Liaoning,Mainland China,,37,0,4
787,02-05-2020,Shanxi,Mainland China,,42,0,5
788,02-05-2020,Tianjin,Mainland China,,51,1,2
789,02-05-2020,Guizhou,Mainland China,,108,1,9
790,02-05-2020,Gansu,Mainland China,,82,0,6
791,02-05-2020,Jilin,Mainland China,,22,0,2
792,02-05-2020,Inner Mongolia,Mainland China,,24,0,3
793,02-05-2020,Ningxia,Mainland China,,84,0,1
794,02-05-2020,Xinjiang,Mainland China,,30,0,0
795,02-05-2020,,Singapore,,85,0,0
796,02-05-2020,,Thailand,,71,0,5
797,02-05-2020,,Japan,,74,0,1
798,02-05-2020,Hong Kong,Hong Kong,,14,1,0
799,02-05-2020,,South Korea,,19,0,0
800,02-05-2020,Qinghai,Mainland China,,79,0,3
801,02-05-2020,,Germany,,93,0,0
802,02-05-2020,,Malaysia,,30,0,0
803,02-05-2020,Taiwan,Taiwan,,9,0,0
804,02-05-2020,Macau,Macau,,67,0,0
805,02-05-2020,,Vietnam,,50,0,1
806,02-05-2020,,France,,17,0,0
807,02-05-2020,,United Arab Emirates,,75,0,0
808,02-05-2020,New South Wales,Australia,,27,0,2
809,02-05-2020,Victoria,Australia,,80,0,0
810,02-05-2020,Queensland,Australia,,62,0,0
811,02-05-2020,,India,,89,0,0
812,02-05-2020,South Australia,Australia,,43,0,0
813,02-05-2020,British Columbia,Canada,,30,0,0
814,02-05-2020,"Toronto, ON",Canada,,71,0,0
815,02-05-2020,,Italy,,10,0,0
816,02-05-2020,,Philippines,,27,1,0
817,02-05-2020,,Russia,,43,0,0
818,02-05-2020,,UK,,70,0,0
819,02-05-2020,"Chicago, IL",US,,45,0,0
820,02-05-2020,"San Benito, CA",US,,92,0,0
821,02-05-2020,"Santa Clara, CA",US,,74,0,0
822,02-05-2020,,Belgium,,70,0,0
823,02-05-2020,,Cambodia,,40,0,0
824,02-05-2020,"London, ON",Canada,,55,0,0
825,02-05-2020,,Finland,,75,0,0
826,02-05-2020,Tibet,Mainland China,,86,0,0
827,02-05-2020,,Nepal,,33,0,0
828,02-05-2020,,Spain,,77,0,0
829,02-05-2020,,Sri Lanka,,82,0,0
830,02-05-2020,,Sweden,,16,0,0
831,02-05-2020,"Boston, MA",US,,95,0,0
832,02-05-2020,"Los Angeles, CA",US,,53,0,0
833,02-05-2020,"Madison, WI",US,,87,0,0
834,02-05-2020,"Orange, CA",US,,94,0,0
835,02-05-2020,"Seattle, WA",US,,62,0,0
836,02-05-2020,"Tempe, AZ",US,,34,0,0
837,02-06-2020,Hubei,Mainland China,,1471,618,817
838,02-06-2020,Guangdong,Mainland China,,113,0,69
839,02-06-2020,Zhejiang,Mainland China,,113,0,94
840,02-06-2020,Henan,Mainland China,,82,2,56
841,02-06-2020,Hunan,Mainland China,,165,0,81
842,02-06-2020,Jiangxi,Mainland China,,67,0,37
843,02-06-2020,Anhui,Mainland China,,115,0,34
844,02-06-2020,Chongqing,Mainland China,,60,2,24
845,02-06-2020,Jiangsu,Mainland China,,59,0,34
846,02-06-2020,Shandong,Mainland China,,115,0,27
847,02-06-2020,Sichuan,Mainland China,,123,1,31
848,02-06-2020,Beijing,Mainland China,,34,1,31
849,02-06-2020,Shanghai,Mainland China,,41,1,25
850,02-06-2020,Heilongjiang,Mainland China,,26,3,8
851,02-06-2020,Fujian,Mainland China,,95,0,14
852,02-06-2020,Shaanxi,Mainland China,,27,0,9
853,02-06-2020,Guangxi,Mainland China,,73,0,14
854,02-06-2020,Hebei,Mainland China,,53,1,13
855,02-06-2020,Yunnan,Mainland China,,50,0,7
856,02-06-2020,Hainan,Mainland China,,76,1,8
857,02-06-2020,Shanxi,Mainland China,,106,0,12
858,02-06-2020,Liaoning,Mainland China,,89,0,5
859,02-06-2020,Tianjin,Mainland China,,95,1,2
860,02-06-2020,Guizhou,Mainland China,,17,1,6
861,02-06-2020,Gansu,Mainland China,,50,0,6
862,02-06-2020,Jilin,Mainland China,,46,0,4
863,02-06-2020,Inner Mongolia,Mainland China,,6,0,4
864,02-06-2020,,Japan,,72,0,1
865,02-06-2020,Ningxia,Mainland China,,85,0,1
866,02-06-2020,Xinjiang,Mainland China,,94,0,0
867,02-06-2020,,Singapore,,63,0,0
868,02-06-2020,,Thailand,,38,0,5
869,02-06-2020,Hong Kong,Hong Kong,,20,1,0
870,02-06-2020,,South Korea,,41,0,0
871,02-06-2020,Qinghai,Mainland China,,79,0,3
872,02-06-2020,Taiwan,Taiwan,,5,0,1
873,02-06-2020,,Germany,,21,0,0
874,02-06-2020,,Malaysia,,3,0,0
875,02-06-2020,Macau,Macau,,15,0,1
876,02-06-2020,,Vietnam,,75,0,1
877,02-06-2020,,France,,97,0,0
878,02-06-2020,,United Arab Emirates,,25,0,0
879,02-06-2020,New South Wales,Australia,,54,0,2
880,02-06-2020,Queensland,Australia,,93,0,0
881,02-06-2020,Victoria,Australia,,52,0,0
882,02-06-2020,,India,,47,0,0
883,02-06-2020,South Australia,Australia,,28,0,0
884,02-06-2020,British Columbia,Canada,,87,0,0
885,02-06-2020,"Toronto, ON",Canada,,38,0,0
886,02-06-2020,,Italy,,58,0,0
887,02-06-2020,,Philippines,,80,1,0
888,02-06-2020,,Russia,,32,0,0
889,02-06-2020,,UK,,39,0,0
890,02-06-2020,"Chicago, IL",US,,78,0,0
891,02-06-2020,"San Benito, CA",US,,64,0,0
892,02-06-2020,"Santa Clara, CA",US,,37,0,0
893,02-06-2020,,Belgium,,20,0,0
894,02-06-2020,,Cambodia,,79,0,0
895,02-06-2020,"London, ON",Canada,,99,0,0
896,02-06-2020,,Finland,,21,0,0
897,02-06-2020,Tibet,Mainland China,,51,0,0
898,02-06-2020,,Nepal,,44,0,0
899,02-06-2020,,Spain,,99,0,0
900,02-06-2020,,Sri Lanka,,72,0,0
901,02-06-2020,,Sweden,,78,0,0
902,02-06-2020,"Boston, MA",US,,32,0,0
903,02-06-2020,"Los Angeles, CA",US,,95,0,0
904,02-06-2020,"Madison, WI",US,,71,0,0
905,02-06-2020,"Orange, CA",US,,48,0,0
906,02-06-2020,"Seattle, WA",US,,81,0,0
907,02-06-2020,"Tempe, AZ",US,,85,0,0
908,02-07-2020,Hubei,Mainland China,,1895,699,1115
909,02-07-2020,Guangdong,Mainland China,,112,1,88
910,02-07-2020,Zhejiang,Mainland China,,202,0,123
911,02-07-2020,Henan,Mainland China,,136,3,86
912,02-07-2020,Hunan,Mainland China,,177,0,112
913,02-07-2020,Anhui,Mainland China,,146,0,47
914,02-07-2020,Jiangxi,Mainland China,,83,0,45
915,02-07-2020,Chongqing,Mainland China,,120,2,31
916,02-07-2020,Jiangsu,Mainland China,,126,0,43
917,02-07-2020,Shandong,Mainland China,,40,0,37
918,02-07-2020,Sichuan,Mainland China,,140,1,42
919,02-07-2020,Beijing,Mainland China,,81,1,33
920,02-07-2020,Heilongjiang,Mainland China,,24,3,12
921,02-07-2020,Shanghai,Mainland China,,36,1,30
922,02-07-2020,Fujian,Mainland China,,99,0,20
923,02-07-2020,Shaanxi,Mainland China,,83,0,17
924,02-07-2020,Guangxi,Mainland China,,115,0,17
925,02-07-2020,Hebei,Mainland China,,62,1,22
926,02-07-2020,Yunnan,Mainland China,,46,0,12
927,02-07-2020,Hainan,Mainland China,,96,2,10
928,02-07-2020,Shanxi,Mainland China,,67,0,15
929,02-07-2020,Liaoning,Mainland China,,95,0,7
930,02-07-2020,Guizhou,Mainland China,,81,1,6
931,02-07-2020,Tianjin,Mainland China,,39,1,2
932,02-07-2020,Gansu,Mainland China,,46,0,9
933,02-07-2020,Jilin,Mainland China,,50,1,4
934,02-07-2020,Cruise Ship,Others,,92,0,0
935,02-07-2020,Inner Mongolia,Mainland China,,31,0,5
936,02-07-2020,Ningxia,Mainland China,,100,0,5
937,02-07-2020,Xinjiang,Mainland China,,22,0,0
938,02-07-2020,,Singapore,,47,0,0
939,02-07-2020,Hong Kong,Hong Kong,,66,1,0
940,02-07-2020,,Japan,,17,0,1
941,02-07-2020,,Thailand,,92,0,5
942,02-07-2020,,South Korea,,44,0,1
943,02-07-2020,Qinghai,Mainland China,,74,0,3
944,02-07-2020,Taiwan,Taiwan,,14,0,1
945,02-07-2020,,Germany,,75,0,0
946,02-07-2020,,Malaysia,,86,0,1
947,02-07-2020,Macau,Macau,,11,0,1
948,02-07-2020,,Vietnam,,86,0,1
949,02-07-2020,,France,,99,0,0
950,02-07-2020,Queensland,Australia,,39,0,0
951,02-07-2020,,United Arab Emirates,,43,0,0
952,02-07-2020,New South Wales,Australia,,99,0,2
953,02-07-2020,Victoria,Australia,,16,0,0
954,02-07-2020,British Columbia,Canada,,8,0,0
955,02-07-2020,,India,,59,0,0
956,02-07-2020,,Italy,,19,0,0
957,02-07-2020,,Philippines,,82,1,0
958,02-07-2020,,UK,,18,0,0
959,02-07-2020,South Australia,Australia,,22,0,0
960,02-07-2020,"Toronto, ON",Canada,,47,0,0
961,02-07-2020,,Russia,,98,0,0
962,02-07-2020,"Chicago, IL",US,,91,0,0
963,02-07-2020,"San Benito, CA",US,,79,0,0
964,02-07-2020,"Santa Clara, CA",US,,91,0,0
965,02-07-2020,,Belgium,,51,0,0
966,02-07-2020,,Cambodia,,62,0,0
967,02-07-2020,"London, ON",Canada,,77,0,0
968,02-07-2020,,Finland,,96,0,0
969,02-07-2020,Tibet,Mainland China,,53,0,0
970,02-07-2020,,Nepal,,92,0,0
971,02-07-2020,,Spain,,77,0,0
972,02-07-2020,,Sri Lanka,,11,0,0
973,02-07-2020,,Sweden,,3,0,0
974,02-07-2020,"Boston, MA",US,,91,0,0
975,02-07-2020,"Los Angeles, CA",US,,60,0,0
976,02-07-2020,"Madison, WI",US,,49,0,0
977,02-07-2020,"Orange, CA",US,,90,0,0
978,02-07-2020,"Seattle, WA",US,,9,0,0
979,02-07-2020,"Tempe, AZ",US,,84,0,0
980,02-08-2020,Hubei,Mainland China,,2273,780,1439
981,02-08-2020,Guangdong,Mainland China,,171,1,112
982,02-08-2020,Zhejiang,Mainland China,,209,0,175
983,02-08-2020,Henan,Mainland China,,121,4,116
984,02-08-2020,Hunan,Mainland China,,255,1,156
985,02-08-2020,Anhui,Mainland China,,137,0,59
986,02-08-2020,Jiangxi,Mainland China,,153,0,55
987,02-08-2020,Jiangsu,Mainland China,,132,0,51
988,02-08-2020,Chongqing,Mainland China,,64,2,39
989,02-08-2020,Shandong,Mainland China,,109,0,44
990,02-08-2020,Sichuan,Mainland China,,63,1,60
991,02-08-2020,Beijing,Mainland China,,61,2,34
992,02-08-2020,Heilongjiang,Mainland China,,43,5,13
993,02-08-2020,Shanghai,Mainland China,,76,1,41
994,02-08-2020,Fujian,Mainland China,,91,0,24
995,02-08-2020,Hebei,Mainland China,,54,1,30
996,02-08-2020,Shaanxi,Mainland China,,23,0,20
997,02-08-2020,Guangxi,Mainland China,,23,0,17
998,02-08-2020,Yunnan,Mainland China,,63,0,17
999,02-08-2020,Hainan,Mainland China,,103,2,14
1000,02-08-2020,Shanxi,Mainland China,,59,0,21
1001,02-08-2020,Liaoning,Mainland China,,47,0,8
1002,02-08-2020,Guizhou,Mainland China,,16,1,7
